Tweet_ID,Date,Ticker,Username,Text,Created_At,Retweets,Likes,sentiment
1627963200019,2021-08-03,AAPL,investor_965,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-03 20:56:56,15,164,negative
1628049600000,2021-08-04,AAPL,investor_689,The new MacBooks have serious issues. $AAPL quality declining.,2021-08-04 02:31:28,39,295,negative
1628049600001,2021-08-04,AAPL,investor_802,Selling my $AAPL position today. Tech sell-off coming. #invest,2021-08-04 18:14:14,77,393,negative
1628049600002,2021-08-04,AAPL,investor_720,Competition heating up in wearables. $AAPL losing edge. #stocks,2021-08-04 14:08:13,56,57,negative
1628049600003,2021-08-04,AAPL,investor_843,Competition heating up in wearables. $AAPL losing edge. #technology,2021-08-04 23:56:54,19,33,negative
1628049600004,2021-08-04,AAPL,investor_777,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-04 09:07:08,83,240,negative
1628049600005,2021-08-04,AAPL,investor_227,Apple's earnings were amazing. $AAPL to the moon!,2021-08-04 04:10:17,83,236,positive
1628049600006,2021-08-04,AAPL,investor_985,Holding my $AAPL position for now. Waiting for next earnings. #finance,2021-08-04 01:01:35,36,221,neutral
1628049600007,2021-08-04,AAPL,investor_486,iPhone sales declining in China. Not good for $AAPL.,2021-08-04 06:28:12,6,136,negative
1628049600008,2021-08-04,AAPL,investor_107,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-04 19:04:03,49,428,positive
1628049600009,2021-08-04,AAPL,investor_254,New competitors in Apple's space. $AAPL holding steady though.,2021-08-04 10:34:22,7,27,neutral
1628049600010,2021-08-04,AAPL,investor_653,The new MacBooks have serious issues. $AAPL quality declining. #finance,2021-08-04 12:00:34,36,21,negative
1628049600011,2021-08-04,AAPL,investor_728,$AAPL trading sideways today. Market uncertainty. #technology,2021-08-04 15:09:40,13,294,neutral
1628049600012,2021-08-04,AAPL,investor_718,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-04 12:54:56,56,98,positive
1628049600013,2021-08-04,AAPL,investor_285,Apple car rumors making me even more bullish on $AAPL.,2021-08-04 23:05:16,10,250,positive
1628049600014,2021-08-04,AAPL,investor_860,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-08-04 18:22:44,7,333,positive
1628049600015,2021-08-04,AAPL,investor_398,$AAPL volume lower than usual. Market seems indecisive.,2021-08-04 21:21:28,34,343,neutral
1628049600016,2021-08-04,AAPL,investor_429,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-04 06:32:08,97,97,negative
1628049600017,2021-08-04,AAPL,investor_323,$AAPL trading sideways today. Market uncertainty.,2021-08-04 09:16:25,92,206,neutral
1628049600018,2021-08-04,AAPL,investor_577,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-04 23:27:37,15,483,negative
1628049600019,2021-08-04,AAPL,investor_230,Just bought more $AAPL today. Love this company's long-term prospects! #finance,2021-08-04 03:49:35,88,410,positive
1628136000000,2021-08-05,AAPL,investor_627,iPhone market share dropping globally. $AAPL growth story ending. #trading,2021-08-05 13:50:01,100,180,negative
1628136000001,2021-08-05,AAPL,investor_228,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-05 22:59:34,42,440,negative
1628136000002,2021-08-05,AAPL,investor_725,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-05 17:35:19,40,496,negative
1628136000003,2021-08-05,AAPL,investor_865,$AAPL trading at average multiple. Fair value currently. #technology,2021-08-05 10:18:17,96,357,neutral
1628136000004,2021-08-05,AAPL,investor_310,$AAPL volume lower than usual. Market seems indecisive. #trading,2021-08-05 17:19:12,90,294,neutral
1628136000005,2021-08-05,AAPL,investor_330,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-05 17:01:31,2,493,negative
1628136000006,2021-08-05,AAPL,investor_512,$AAPL dividend increase looks promising. Great long-term hold. #stocks,2021-08-05 06:38:10,58,273,positive
1628136000007,2021-08-05,AAPL,investor_999,Apple's innovation has stalled under Tim Cook. $AAPL is a sell. #trading,2021-08-05 17:48:08,84,87,negative
1628136000008,2021-08-05,AAPL,investor_734,$AAPL trading at average multiple. Fair value currently.,2021-08-05 07:16:48,41,72,neutral
1628136000009,2021-08-05,AAPL,investor_988,Apple's earnings were amazing. $AAPL to the moon!,2021-08-05 17:15:54,16,44,positive
1628136000010,2021-08-05,AAPL,investor_437,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-05 23:22:07,79,466,negative
1628136000011,2021-08-05,AAPL,investor_198,iPhone sales declining in China. Not good for $AAPL.,2021-08-05 02:19:00,76,59,negative
1628136000012,2021-08-05,AAPL,investor_697,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-05 14:16:27,21,311,negative
1628136000013,2021-08-05,AAPL,investor_762,Competition heating up in wearables. $AAPL losing edge.,2021-08-05 14:44:56,55,293,negative
1628136000014,2021-08-05,AAPL,investor_105,$AAPL overvalued at these levels. Taking profits today.,2021-08-05 13:13:07,8,218,negative
1628136000015,2021-08-05,AAPL,investor_130,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-08-05 11:57:09,13,71,positive
1628136000016,2021-08-05,AAPL,investor_636,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #finance,2021-08-05 02:17:07,73,469,positive
1628136000017,2021-08-05,AAPL,investor_983,Just bought more $AAPL today. Love this company's long-term prospects!,2021-08-05 03:39:16,33,82,positive
1628136000018,2021-08-05,AAPL,investor_672,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-08-05 14:01:39,88,457,neutral
1628136000019,2021-08-05,AAPL,investor_930,$AAPL hitting new highs! Best tech stock out there.,2021-08-05 12:54:01,91,40,positive
1628222400000,2021-08-06,AAPL,investor_717,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #stocks,2021-08-06 10:06:59,79,37,positive
1628222400001,2021-08-06,AAPL,investor_496,iPhone sales declining in China. Not good for $AAPL.,2021-08-06 12:41:17,30,417,negative
1628222400002,2021-08-06,AAPL,investor_877,Competition heating up in wearables. $AAPL losing edge.,2021-08-06 13:14:11,74,320,negative
1628222400003,2021-08-06,AAPL,investor_768,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-08-06 04:18:36,0,72,neutral
1628222400004,2021-08-06,AAPL,investor_418,New competitors in Apple's space. $AAPL holding steady though.,2021-08-06 01:46:55,24,281,neutral
1628222400005,2021-08-06,AAPL,investor_452,Apple's earnings were amazing. $AAPL to the moon!,2021-08-06 03:20:10,67,195,positive
1628222400006,2021-08-06,AAPL,investor_398,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-08-06 12:50:55,99,156,neutral
1628222400007,2021-08-06,AAPL,investor_282,Just bought more $AAPL today. Love this company's long-term prospects!,2021-08-06 01:51:08,28,275,positive
1628222400008,2021-08-06,AAPL,investor_893,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk. #trading,2021-08-06 09:06:05,37,170,negative
1628222400009,2021-08-06,AAPL,investor_252,Apple's earnings were amazing. $AAPL to the moon!,2021-08-06 13:15:50,50,242,positive
1628222400010,2021-08-06,AAPL,investor_379,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-06 19:13:49,73,50,positive
1628222400011,2021-08-06,AAPL,investor_648,iPhone sales declining in China. Not good for $AAPL.,2021-08-06 21:05:27,78,15,negative
1628222400012,2021-08-06,AAPL,investor_651,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-06 04:41:32,8,223,positive
1628222400013,2021-08-06,AAPL,investor_943,The new MacBooks have serious issues. $AAPL quality declining. #stocks,2021-08-06 02:27:43,96,117,negative
1628222400014,2021-08-06,AAPL,investor_705,$AAPL trading sideways today. Market uncertainty.,2021-08-06 23:30:31,70,145,neutral
1628222400015,2021-08-06,AAPL,investor_372,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-08-06 20:44:08,63,274,positive
1628222400016,2021-08-06,AAPL,investor_799,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-06 14:58:15,48,155,negative
1628222400017,2021-08-06,AAPL,investor_119,Apple car rumors making me even more bullish on $AAPL.,2021-08-06 11:21:06,48,437,positive
1628222400018,2021-08-06,AAPL,investor_986,Just bought more $AAPL today. Love this company's long-term prospects!,2021-08-06 12:24:12,57,205,positive
1628222400019,2021-08-06,AAPL,investor_796,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #invest,2021-08-06 19:39:58,58,13,positive
1628481600000,2021-08-09,AAPL,investor_319,Apple event announced for next month. $AAPL impact unclear. #invest,2021-08-09 15:08:31,61,145,neutral
1628481600001,2021-08-09,AAPL,investor_326,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-08-09 13:57:13,22,166,neutral
1628481600002,2021-08-09,AAPL,investor_221,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-08-09 11:04:41,9,482,positive
1628481600003,2021-08-09,AAPL,investor_650,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-09 03:46:47,30,145,positive
1628481600004,2021-08-09,AAPL,investor_996,Apple's earnings were amazing. $AAPL to the moon!,2021-08-09 15:44:03,86,309,positive
1628481600005,2021-08-09,AAPL,investor_516,Analysts are underestimating $AAPL growth potential. Strong buy! #invest,2021-08-09 18:55:13,39,230,positive
1628481600006,2021-08-09,AAPL,investor_322,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-08-09 22:56:31,10,358,positive
1628481600007,2021-08-09,AAPL,investor_671,Holding my $AAPL position for now. Waiting for next earnings. #invest,2021-08-09 00:50:56,31,122,neutral
1628481600008,2021-08-09,AAPL,investor_358,Apple suppliers reporting mixed results. Neutral on $AAPL.,2021-08-09 08:09:48,89,76,neutral
1628481600009,2021-08-09,AAPL,investor_606,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-08-09 10:50:20,86,393,negative
1628481600010,2021-08-09,AAPL,investor_995,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-09 19:26:29,80,131,positive
1628481600011,2021-08-09,AAPL,investor_148,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-08-09 02:30:00,51,169,positive
1628481600012,2021-08-09,AAPL,investor_198,The new MacBooks have serious issues. $AAPL quality declining. #stocks,2021-08-09 01:57:15,46,365,negative
1628481600013,2021-08-09,AAPL,investor_707,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-09 21:08:39,92,215,positive
1628481600014,2021-08-09,AAPL,investor_478,Holding my $AAPL position for now. Waiting for next earnings. #invest,2021-08-09 08:04:34,37,79,neutral
1628481600015,2021-08-09,AAPL,investor_548,Apple event announced for next month. $AAPL impact unclear.,2021-08-09 00:24:22,40,191,neutral
1628481600016,2021-08-09,AAPL,investor_138,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-09 14:32:36,25,42,negative
1628481600017,2021-08-09,AAPL,investor_865,$AAPL hitting new highs! Best tech stock out there.,2021-08-09 05:07:05,5,183,positive
1628481600018,2021-08-09,AAPL,investor_481,New competitors in Apple's space. $AAPL holding steady though. #trading,2021-08-09 11:11:32,71,297,neutral
1628481600019,2021-08-09,AAPL,investor_596,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-09 23:16:38,30,296,negative
1628568000000,2021-08-10,AAPL,investor_491,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-10 11:53:39,34,366,negative
1628568000001,2021-08-10,AAPL,investor_613,$AAPL overvalued at these levels. Taking profits today.,2021-08-10 05:26:01,94,207,negative
1628568000002,2021-08-10,AAPL,investor_479,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #invest,2021-08-10 02:19:27,61,221,positive
1628568000003,2021-08-10,AAPL,investor_295,$AAPL facing regulatory headwinds. Bearish outlook. #trading,2021-08-10 04:15:25,73,26,negative
1628568000004,2021-08-10,AAPL,investor_790,Apple car rumors making me even more bullish on $AAPL. #invest,2021-08-10 19:55:45,30,130,positive
1628568000005,2021-08-10,AAPL,investor_411,Apple's earnings were amazing. $AAPL to the moon! #technology,2021-08-10 01:05:26,94,150,positive
1628568000006,2021-08-10,AAPL,investor_605,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-10 18:07:18,67,361,negative
1628568000007,2021-08-10,AAPL,investor_683,Selling my $AAPL position today. Tech sell-off coming.,2021-08-10 13:26:51,81,11,negative
1628568000008,2021-08-10,AAPL,investor_435,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-10 06:40:36,4,43,negative
1628568000009,2021-08-10,AAPL,investor_357,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #stocks,2021-08-10 21:09:29,11,354,positive
1628568000010,2021-08-10,AAPL,investor_714,Just bought more $AAPL today. Love this company's long-term prospects! #stocks,2021-08-10 23:15:48,35,441,positive
1628568000011,2021-08-10,AAPL,investor_689,iPhone sales declining in China. Not good for $AAPL.,2021-08-10 09:20:49,83,427,negative
1628568000012,2021-08-10,AAPL,investor_895,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-10 23:01:29,18,152,negative
1628568000013,2021-08-10,AAPL,investor_973,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-10 12:50:25,8,162,negative
1628568000014,2021-08-10,AAPL,investor_259,Selling my $AAPL position today. Tech sell-off coming.,2021-08-10 06:50:44,97,485,negative
1628568000015,2021-08-10,AAPL,investor_230,Selling my $AAPL position today. Tech sell-off coming.,2021-08-10 16:55:02,74,148,negative
1628568000016,2021-08-10,AAPL,investor_273,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-10 19:44:56,52,445,positive
1628568000017,2021-08-10,AAPL,investor_386,New competitors in Apple's space. $AAPL holding steady though.,2021-08-10 16:35:43,30,430,neutral
1628568000018,2021-08-10,AAPL,investor_213,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-10 07:36:29,16,324,positive
1628568000019,2021-08-10,AAPL,investor_571,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk. #stocks,2021-08-10 09:11:09,26,19,negative
1628654400000,2021-08-11,AAPL,investor_369,Apple's earnings were amazing. $AAPL to the moon!,2021-08-11 19:15:13,22,137,positive
1628654400001,2021-08-11,AAPL,investor_838,The new MacBooks have serious issues. $AAPL quality declining.,2021-08-11 19:24:58,17,358,negative
1628654400002,2021-08-11,AAPL,investor_694,$AAPL dividend increase looks promising. Great long-term hold. #stocks,2021-08-11 17:18:26,86,381,positive
1628654400003,2021-08-11,AAPL,investor_806,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-11 23:28:29,34,234,negative
1628654400004,2021-08-11,AAPL,investor_131,$AAPL volume lower than usual. Market seems indecisive.,2021-08-11 22:04:14,11,229,neutral
1628654400005,2021-08-11,AAPL,investor_487,Competition heating up in wearables. $AAPL losing edge. #stocks,2021-08-11 18:23:08,9,479,negative
1628654400006,2021-08-11,AAPL,investor_472,Tim Cook sold some shares. Standard procedure for $AAPL execs. #technology,2021-08-11 16:11:55,3,352,neutral
1628654400007,2021-08-11,AAPL,investor_796,New competitors in Apple's space. $AAPL holding steady though. #technology,2021-08-11 11:08:43,52,166,neutral
1628654400008,2021-08-11,AAPL,investor_636,Apple suppliers reporting mixed results. Neutral on $AAPL. #technology,2021-08-11 21:29:05,37,500,neutral
1628654400009,2021-08-11,AAPL,investor_591,Apple car rumors making me even more bullish on $AAPL.,2021-08-11 21:02:24,18,218,positive
1628654400010,2021-08-11,AAPL,investor_729,$AAPL hitting new highs! Best tech stock out there.,2021-08-11 09:13:34,7,36,positive
1628654400011,2021-08-11,AAPL,investor_543,New competitors in Apple's space. $AAPL holding steady though. #finance,2021-08-11 09:03:12,78,158,neutral
1628654400012,2021-08-11,AAPL,investor_450,Just bought more $AAPL today. Love this company's long-term prospects! #finance,2021-08-11 17:52:29,77,398,positive
1628654400013,2021-08-11,AAPL,investor_112,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-08-11 14:33:18,57,317,neutral
1628654400014,2021-08-11,AAPL,investor_372,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-08-11 17:00:04,30,220,negative
1628654400015,2021-08-11,AAPL,investor_147,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-11 09:57:05,26,321,negative
1628654400016,2021-08-11,AAPL,investor_247,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-11 13:31:11,45,26,positive
1628654400017,2021-08-11,AAPL,investor_107,New competitors in Apple's space. $AAPL holding steady though.,2021-08-11 22:56:46,3,164,neutral
1628654400018,2021-08-11,AAPL,investor_364,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-08-11 23:32:43,100,282,negative
1628654400019,2021-08-11,AAPL,investor_517,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-11 21:55:48,93,7,positive
1628740800000,2021-08-12,AAPL,investor_490,$AAPL overvalued at these levels. Taking profits today.,2021-08-12 17:07:24,14,105,negative
1628740800001,2021-08-12,AAPL,investor_338,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #technology,2021-08-12 21:26:23,36,437,positive
1628740800002,2021-08-12,AAPL,investor_766,Apple suppliers reporting mixed results. Neutral on $AAPL. #trading,2021-08-12 12:17:05,85,226,neutral
1628740800003,2021-08-12,AAPL,investor_858,$AAPL overvalued at these levels. Taking profits today.,2021-08-12 01:03:05,39,451,negative
1628740800004,2021-08-12,AAPL,investor_701,Shorting $AAPL ahead of earnings. Expectations too high. #invest,2021-08-12 14:20:50,47,433,negative
1628740800005,2021-08-12,AAPL,investor_382,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-12 12:24:34,76,423,negative
1628740800006,2021-08-12,AAPL,investor_568,Holding my $AAPL position for now. Waiting for next earnings.,2021-08-12 20:47:10,73,51,neutral
1628740800007,2021-08-12,AAPL,investor_988,$AAPL volume lower than usual. Market seems indecisive. #trading,2021-08-12 22:06:21,28,318,neutral
1628740800008,2021-08-12,AAPL,investor_379,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-12 12:49:28,22,376,positive
1628740800009,2021-08-12,AAPL,investor_652,Competition heating up in wearables. $AAPL losing edge. #technology,2021-08-12 20:13:19,20,18,negative
1628740800010,2021-08-12,AAPL,investor_300,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-08-12 03:58:57,59,354,positive
1628740800011,2021-08-12,AAPL,investor_430,Holding my $AAPL position for now. Waiting for next earnings.,2021-08-12 09:14:16,2,498,neutral
1628740800012,2021-08-12,AAPL,investor_493,Just bought more $AAPL today. Love this company's long-term prospects!,2021-08-12 12:56:50,21,134,positive
1628740800013,2021-08-12,AAPL,investor_304,Apple's innovation has stalled under Tim Cook. $AAPL is a sell. #technology,2021-08-12 14:06:30,77,252,negative
1628740800014,2021-08-12,AAPL,investor_288,Interesting patent from Apple today. $AAPL worth watching.,2021-08-12 05:44:30,49,328,neutral
1628740800015,2021-08-12,AAPL,investor_396,Just bought more $AAPL today. Love this company's long-term prospects! #invest,2021-08-12 23:00:57,22,182,positive
1628740800016,2021-08-12,AAPL,investor_843,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-12 20:51:50,49,135,positive
1628740800017,2021-08-12,AAPL,investor_301,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-08-12 10:31:53,64,333,positive
1628740800018,2021-08-12,AAPL,investor_206,Analysts are underestimating $AAPL growth potential. Strong buy! #stocks,2021-08-12 09:03:47,60,323,positive
1628740800019,2021-08-12,AAPL,investor_175,Shorting $AAPL ahead of earnings. Expectations too high. #technology,2021-08-12 14:01:06,80,426,negative
1628827200000,2021-08-13,AAPL,investor_835,Tim Cook sold some shares. Standard procedure for $AAPL execs. #technology,2021-08-13 06:47:05,12,83,neutral
1628827200001,2021-08-13,AAPL,investor_271,Apple car rumors making me even more bullish on $AAPL.,2021-08-13 17:11:59,14,106,positive
1628827200002,2021-08-13,AAPL,investor_358,Competition heating up in wearables. $AAPL losing edge.,2021-08-13 04:11:43,38,66,negative
1628827200003,2021-08-13,AAPL,investor_486,$AAPL dividend increase looks promising. Great long-term hold.,2021-08-13 07:39:18,32,372,positive
1628827200004,2021-08-13,AAPL,investor_485,$AAPL trading at average multiple. Fair value currently.,2021-08-13 01:55:29,86,152,neutral
1628827200005,2021-08-13,AAPL,investor_566,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-13 10:33:51,93,489,positive
1628827200006,2021-08-13,AAPL,investor_761,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-13 23:15:36,37,403,negative
1628827200007,2021-08-13,AAPL,investor_496,Interesting patent from Apple today. $AAPL worth watching.,2021-08-13 17:01:54,74,417,neutral
1628827200008,2021-08-13,AAPL,investor_571,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #technology,2021-08-13 02:49:04,83,296,positive
1628827200009,2021-08-13,AAPL,investor_639,iPhone sales declining in China. Not good for $AAPL.,2021-08-13 01:15:56,62,334,negative
1628827200010,2021-08-13,AAPL,investor_922,Apple car rumors making me even more bullish on $AAPL.,2021-08-13 00:00:50,39,314,positive
1628827200011,2021-08-13,AAPL,investor_563,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-08-13 15:40:58,51,132,neutral
1628827200012,2021-08-13,AAPL,investor_151,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-13 10:36:00,64,335,positive
1628827200013,2021-08-13,AAPL,investor_292,Holding my $AAPL position for now. Waiting for next earnings.,2021-08-13 19:25:26,67,210,neutral
1628827200014,2021-08-13,AAPL,investor_987,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-08-13 17:43:17,88,435,positive
1628827200015,2021-08-13,AAPL,investor_697,$AAPL hitting new highs! Best tech stock out there. #invest,2021-08-13 14:33:42,12,482,positive
1628827200016,2021-08-13,AAPL,investor_288,$AAPL facing regulatory headwinds. Bearish outlook.,2021-08-13 20:33:19,73,129,negative
1628827200017,2021-08-13,AAPL,investor_765,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-08-13 04:51:45,69,79,positive
1628827200018,2021-08-13,AAPL,investor_278,Competition heating up in wearables. $AAPL losing edge.,2021-08-13 04:10:16,13,290,negative
1628827200019,2021-08-13,AAPL,investor_209,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-08-13 06:55:58,60,183,positive
1629086400000,2021-08-16,AAPL,investor_686,$AAPL overvalued at these levels. Taking profits today.,2021-08-16 22:13:04,90,282,negative
1629086400001,2021-08-16,AAPL,investor_993,$AAPL volume lower than usual. Market seems indecisive.,2021-08-16 10:07:30,35,6,neutral
1629086400002,2021-08-16,AAPL,investor_446,Apple event announced for next month. $AAPL impact unclear.,2021-08-16 04:45:05,13,325,neutral
1629086400003,2021-08-16,AAPL,investor_944,$AAPL volume lower than usual. Market seems indecisive.,2021-08-16 03:31:50,49,418,neutral
1629086400004,2021-08-16,AAPL,investor_304,Apple car rumors making me even more bullish on $AAPL. #stocks,2021-08-16 01:38:03,6,20,positive
1629086400005,2021-08-16,AAPL,investor_382,Apple's innovation has stalled under Tim Cook. $AAPL is a sell. #invest,2021-08-16 09:19:08,66,414,negative
1629086400006,2021-08-16,AAPL,investor_565,$AAPL trading sideways today. Market uncertainty.,2021-08-16 00:44:06,19,332,neutral
1629086400007,2021-08-16,AAPL,investor_619,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-16 05:04:47,65,363,negative
1629086400008,2021-08-16,AAPL,investor_496,Shorting $AAPL ahead of earnings. Expectations too high.,2021-08-16 19:57:16,60,410,negative
1629086400009,2021-08-16,AAPL,investor_805,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #invest,2021-08-16 22:16:56,28,133,positive
1629086400010,2021-08-16,AAPL,investor_784,$AAPL dividend increase looks promising. Great long-term hold.,2021-08-16 20:23:47,46,252,positive
1629086400011,2021-08-16,AAPL,investor_884,iPhone market share dropping globally. $AAPL growth story ending.,2021-08-16 17:21:52,26,409,negative
1629086400012,2021-08-16,AAPL,investor_673,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-08-16 16:07:32,10,301,positive
1629086400013,2021-08-16,AAPL,investor_266,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-08-16 02:53:08,24,15,neutral
1629086400014,2021-08-16,AAPL,investor_424,Apple suppliers reporting mixed results. Neutral on $AAPL.,2021-08-16 12:51:10,24,242,neutral
1629086400015,2021-08-16,AAPL,investor_695,The new MacBooks have serious issues. $AAPL quality declining. #invest,2021-08-16 03:27:41,33,340,negative
1629086400016,2021-08-16,AAPL,investor_149,Apple car rumors making me even more bullish on $AAPL. #finance,2021-08-16 16:56:14,8,128,positive
1629086400017,2021-08-16,AAPL,investor_213,iPhone sales declining in China. Not good for $AAPL. #invest,2021-08-16 07:12:26,7,162,negative
1629086400018,2021-08-16,AAPL,investor_937,$AAPL volume lower than usual. Market seems indecisive. #trading,2021-08-16 07:41:54,0,167,neutral
1629086400019,2021-08-16,AAPL,investor_315,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-08-16 18:47:45,95,486,positive
1629172800000,2021-08-17,AAPL,investor_354,Apple's services division is growing faster than expected. Bullish on $AAPL. #technology,2021-08-17 20:20:55,12,419,positive
1629172800001,2021-08-17,AAPL,investor_909,Apple event announced for next month. $AAPL impact unclear. #technology,2021-08-17 15:44:38,35,48,neutral
1629172800002,2021-08-17,AAPL,investor_221,Tim Cook sold some shares. Standard procedure for $AAPL execs. #stocks,2021-08-17 20:01:43,77,388,neutral
1629172800003,2021-08-17,AAPL,investor_914,The new iPhone looks incredible. $AAPL will crush this quarter. #finance,2021-08-17 02:32:15,4,138,positive
1629172800004,2021-08-17,AAPL,investor_357,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #finance,2021-08-17 11:08:42,34,291,positive
1629172800005,2021-08-17,AAPL,investor_606,Apple's innovation has stalled under Tim Cook. $AAPL is a sell. #finance,2021-08-17 10:36:21,9,288,negative
1629172800006,2021-08-17,AAPL,investor_770,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-08-17 23:50:30,34,305,positive
1629172800007,2021-08-17,AAPL,investor_487,The new MacBooks have serious issues. $AAPL quality declining.,2021-08-17 11:53:33,95,493,negative
1629172800008,2021-08-17,AAPL,investor_626,Apple car rumors making me even more bullish on $AAPL.,2021-08-17 23:10:22,18,210,positive
1629172800009,2021-08-17,AAPL,investor_703,$AAPL volume lower than usual. Market seems indecisive. #technology,2021-08-17 03:11:07,69,155,neutral
1629172800010,2021-08-17,AAPL,investor_484,Interesting patent from Apple today. $AAPL worth watching. #invest,2021-08-17 06:43:08,9,41,neutral
1629172800011,2021-08-17,AAPL,investor_327,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #technology,2021-08-17 21:47:44,48,221,positive
1629172800012,2021-08-17,AAPL,investor_848,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-08-17 22:55:03,97,25,positive
1629172800013,2021-08-17,AAPL,investor_728,$AAPL trading at average multiple. Fair value currently.,2021-08-17 21:21:11,62,491,neutral
1629172800014,2021-08-17,AAPL,investor_438,Apple car rumors making me even more bullish on $AAPL.,2021-08-17 18:03:56,34,386,positive
1629172800015,2021-08-17,AAPL,investor_892,Selling my $AAPL position today. Tech sell-off coming. #technology,2021-08-17 09:28:30,1,15,negative
1629172800016,2021-08-17,AAPL,investor_402,$AAPL overvalued at these levels. Taking profits today.,2021-08-17 09:10:48,94,448,negative
1629172800017,2021-08-17,AAPL,investor_350,New competitors in Apple's space. $AAPL holding steady though.,2021-08-17 23:56:23,79,476,neutral
1629172800018,2021-08-17,AAPL,investor_629,Selling my $AAPL position today. Tech sell-off coming. #technology,2021-08-17 00:41:00,49,406,negative
1629172800019,2021-08-17,AAPL,investor_118,Competition heating up in wearables. $AAPL losing edge. #stocks,2021-08-17 09:06:14,47,406,negative
